" Tag 1 "," Tag 2 " , Similarity
"dystopia","good but one sadistic scene",5.677938558544558
"dystopia","fictional post-war France",5.272473450436394
"dystopia","Amazing!",5.272473450436394
"dystopia","mind fuck",4.541585941893602
"dystopia","MF",13.754963381335745
"dystopia","doctors",4.2446872143368966
"dystopia","activism",8.976988661377913
"dystopia","MT",4.371686905098204
"dystopia","Jennifer Connelly",5.064834085658149
"dracula","book was better",5.174834980872478
"dystopia","OJ",6.633450003571995
"dystopia","Michael J. Fox",5.534837714903885
"dystopia","PG",10.583825792111956
"dystopia","stephen king",5.891512658842617
"dystopia","medicine",5.534837714903885
"dystopia","owned",48.729416572914424
"dystopia","My DVDs",10.239669066530627
"dracula","vampire",5.174834980872478
"dystopia","TV",8.67623450735878
"dystopia","Oscar (Best Editing)",4.084004832646423
"dystopia","aliens",14.987459858539605
"dystopia","idealism",4.371686905098204
"dracula","BREAKUPS AND DIVORCES",5.568739266579566
"dystopia","SF",25.10383567223046
"dystopia","guk",5.534837714903885
"dystopia","overpopulation",7.1442756273379855
"dystopia","Dream Sequence",4.6875398545166815
"dystopia","Anthony Burgess",4.605301756279709
"dystopia","my favorite reviewers disliked this film: that's when I started to trust them less",4.566587244099019
"dystopia","required in high school in 1997",5.298448936839654
"dracula","interviews",5.174834980872478
"dystopia","gun",5.9915961173996
"dystopia","setting:planet Mars",5.534837714903885
"dystopia","Uma Thurman",5.107393700076946
"dystopia","industrial progress",5.174834980872478
"dystopia","visually interesting--that's about it",5.640198230561712
"dystopia","hilarious",6.163446374326259
"dystopia","Chiwetel Ejiofor",4.605301756279709
"dystopia","Philip K. Dick",14.710732061091289
"dystopia","dogs",5.247155642452104
"dracula","Hawaii",5.568739266579566
"dystopia","on the road",5.247155642452104
"dystopia","netwatch",5.9915961173996
"dystopia","excellent",10.244525802643578
"dystopia","android(s)/cyborg(s)",26.780079831712264
"dystopia","violence",37.69011885071367
"dystopia","realistic sci/fi",5.107393700076946
"dystopia","hacking",9.213377439442144
"dystopia","based on tv series",4.2446872143368966
"dystopia","spaceships",9.597203372446828
"dystopia","gun fu",9.928997475854148
"dystopia","adapted from/inspired by:short film",4.566587244099019
"dystopia","crap",4.2446872143368966
"dystopia","noirish",9.25593705386094
"dystopia","Sven's to see list",23.0060287205688
"Karen Allen","AFI 100",4.436225426235776
"dystopia","technology",9.840034878733256
"Karen Allen","dvd",4.436225426235776
"dystopia","love",5.35251615810993
"dystopia","hs",4.2446872143368966
"dystopia","loss",4.592229674712357
"dracula","drugs",5.568739266579566
"dystopia","smart",4.084004832646423
"dystopia","automatic weapon",5.9915961173996
"dystopia","the greater good",5.325117183921816
"dystopia","Based on a TV show",9.884885444898607
"dystopia","matrix",4.541585941893602
"dystopia","future dystopia",4.371686905098204
"dystopia","Mindfuck Movie",9.551378622083632
"dystopia","subgenre:cop buddies",5.325117183921816
"dystopia","Christopher Lloyd",5.534837714903885
"dracula","stepbrother",5.568739266579566
"dystopia","oppl",4.6875398545166815
"dystopia","good soundtrack",4.605301756279709
"dystopia","adapted from:comic",4.371686905098204
"dracula","terror",5.174834980872478
"dystopia","not as good as I expected",4.371686905098204
"dystopia","beautiful effects",4.191102968202791
"dracula","hotel",5.568739266579566
"dystopia","buddy movie",5.325117183921816
"dystopia","logic complexity",5.534837714903885
"dystopia","based-comic-book",4.371686905098204
"dystopia","trilogy",4.541585941893602
"dystopia","Romance",4.541585941893602
"dystopia","Jesus",4.541585941893602
"dystopia","brazil",4.191102968202791
"dystopia","facebook rec",8.67623450735878
"dystopia","but in evil liquid metal robot form",4.414246519517
"dracula","tom cruise",5.174834980872478
"dystopia","post-apocalyptic",46.47905652395455
"dystopia","literary adaptation",15.26803169280888
"dystopia","WANDERLUST",4.2446872143368966
"dystopia","cinematographer:John Alcott",4.605301756279709
"dracula","television",5.568739266579566
"dracula","Nudity (Topless - Brief)",5.568739266579566
"Karen Allen","Quotable",4.436225426235776
"dracula","Kirsten Dunst",5.174834980872478
"dracula","Brilliant",5.174834980872478
"dracula","author:Anne Price",5.174834980872478
"Karen Allen","Oscar (Best Art Direction - Set Decoration)",4.436225426235776
"dystopia","trinity",4.084004832646423
"dystopia","CAV",4.191102968202791
"dystopia","Cruel",4.605301756279709
"dystopia","Kiefer Sutherland",5.064834085658149
"dystopia","motorcycle",38.69759003467181
"dystopia","it's people!",5.9915961173996
"dystopia","Probably the best sci-fi film ever made",4.414246519517
"dystopia","adventure",19.28455837614805
"dystopia","alternate world",4.084004832646423
"dystopia","Neil Gaiman",5.174834980872478
"dystopia","book was better",6.371085739104504
"dystopia","menacing",4.414246519517
"dystopia","doomsday",4.605301756279709
"dystopia","bad acting",5.247155642452104
"dystopia","unusual",5.272473450436394
"dystopia","savior",4.084004832646423
"dystopia","cloning",5.640198230561712
"dystopia","whimsical",5.534837714903885
"dystopia","a very good moive",4.084004832646423
"dystopia","gritty",4.605301756279709
"dystopia","propaganda",4.371686905098204
"dystopia","robbery",4.2446872143368966
"dracula","surfing",5.568739266579566
"dystopia","Nice",5.640198230561712
"dystopia","obesity",5.35251615810993
"dystopia","Proyas",5.064834085658149
"dystopia","Pixar",5.35251615810993
"dystopia","beaurocracy",4.6875398545166815
"Karen Allen","Adventure",4.436225426235776
"Karen Allen","light",4.436225426235776
"Karen Allen","Saturn Award (Best Director)",4.436225426235776
"Karen Allen","Indiana Jones",4.436225426235776
"Karen Allen","archaeology",4.436225426235776
"dystopia","bullet ballet",5.844992643207725
"dystopia","bleak",16.131735588583194
"dystopia","Suspense",4.414246519517
"dracula","composer",5.568739266579566
"dystopia","melanie griffith",7.1442756273379855
"dystopia","DANGEROUS ATTRACTION",5.272473450436394
"dystopia","get",24.35839569694988
"dracula","drama",5.174834980872478
"dystopia","surreal",34.85596003050404
"dystopia","PG-13",14.992279144975555
"dystopia","christianity",4.605301756279709
"dystopia","Horror",5.677938558544558
"dystopia","better than original",4.414246519517
"dystopia","related:The Matrix (1999)",13.754963381335745
"dystopia","CGI",4.414246519517
"dracula","kirsten dunst",5.174834980872478
"Karen Allen","Tumey's DVDs",4.436225426235776
"dystopia","life in general",4.592229674712357
"dystopia","Mr Anderson",4.084004832646423
"dystopia","one-way time travel",5.677938558544558
"dystopia","fun",5.272473450436394
"dystopia","movie to see",24.93420569202856
"dystopia","angel",4.6875398545166815
"dystopia","photography",4.605301756279709
"dystopia","lush",5.640198230561712
"dystopia","Carrie Ann Moss",5.12937260679572
"dystopia","kick ass",4.414246519517
"dystopia","CLV",16.970757539666536
"dystopia","bullettime",4.084004832646423
"dystopia","London",4.371686905098204
"dystopia","Machine Gun Joe",6.296977766950782
"dystopia","Cute!",5.35251615810993
"dystopia","Sourcelight Top Pick",4.371686905098204
"dystopia","See: Mon oncle",4.6875398545166815
"dracula","6ir6",5.174834980872478
"dystopia","police state",5.891512658842617
"dystopia","visceral",14.138449582725135
"dystopia","true story",5.298448936839654
"dystopia","What Star Wars Should Be",4.2446872143368966
"dystopia","animation",10.570922387276049
"dystopia","Based on short film",4.566587244099019
"dystopia","Emotional and Heroic",4.414246519517
"dystopia","psychiatry",4.605301756279709
"dystopia","This Would Have Been Funnier If It Was A Horror Film",5.272473450436394
"dystopia","Futuristmovies.com",201.55357844136637
"dystopia","Creepy good",4.605301756279709
"dystopia","like-i-like top pick",4.371686905098204
"dystopia","Well Plotted",9.699623374789303
"dystopia","explodeytime",4.414246519517
"dystopia","How Come Charlize Can Play A Serial Killer But She Can't Show More Skin Oh Come On!",5.640198230561712
"dracula","Antonio Banderas",5.174834980872478
"dystopia","overrated",23.24076717529762
"dystopia","confrontational",4.371686905098204
"dystopia","cool",5.677938558544558
"dystopia","Oscar (Best Effects - Visual Effects)",8.498251352163424
"dystopia","expected more",4.371686905098204
"dystopia","katsomattomat",10.562188707307294
"dystopia","Classic Manga",5.174834980872478
"dystopia","cinematographer:Roger Deakins",5.677938558544558
"dystopia","TIME TRAVEL",4.414246519517
"dystopia","jcl to buy",5.325117183921816
"dracula","brad pitt",5.174834980872478
"dystopia","inspirational",4.371686905098204
"dystopia","On TV all the time",6.163446374326259
"dystopia","Joseph Melito",4.566587244099019
"dystopia","drugs",5.844992643207725
"dystopia","nightmare",5.677938558544558
"dystopia","MIRACULOUS EVENTS",4.605301756279709
"dystopia","ummarti2007",9.930418940201525
"dystopia","androids",21.102141273167707
"dystopia","waste of celluloid",9.95781791438964
"dystopia","maquinas",4.084004832646423
"dystopia","DVD",35.604485338785906
"dystopia","watched 1999",4.084004832646423
"dystopia","eugenics",10.64223141498083
"dystopia","old look at the future",11.595426703790437
"dystopia","genius",4.566587244099019
"dystopia","not as good as the tv show",4.2446872143368966
"Karen Allen","nazi",4.436225426235776
"dystopia","DC Comics",4.371686905098204
"dystopia","AFI 100 (Movie Quotes)",16.083781195461157
"dystopia","Ridley Scott",4.191102968202791
"dystopia","ultra-violence",4.605301756279709
"dystopia","island",4.592229674712357
"dystopia","ummarti2006",20.83245250174733
"dracula","Los Angeles",5.568739266579566
"dystopia","author:Ray Bradbury",6.45112844677804
"dystopia","AFI 100",4.605301756279709
"dystopia","dvd",55.300982962059656
"dystopia","Simon Pegg",5.325117183921816
"dystopia","nativity",4.605301756279709
"dystopia","must show",5.534837714903885
"dystopia","satirical",21.26775793629173
"dystopia","nature",5.174834980872478
"dystopia","sports almanac",5.534837714903885
"dystopia","social control",8.963916579810562
"dystopia","corruption",5.677938558544558
"dystopia","brilliant",4.566587244099019
"dystopia","survival",17.13026441869432
"dystopia","Joe Pantoliano",4.084004832646423
"dystopia","witty",14.109390339485646
"dystopia","metaphorical",7.837422807897931
"dystopia","Strong story",4.592229674712357
"dystopia","want to see again",9.197531430992065
"dystopia","braininavat",4.084004832646423
"dystopia","Memory",6.371085739104504
"dystopia","damn you all to hell",5.677938558544558
"dystopia","hackers",15.753539508590581
"dracula","antonio banderas",5.174834980872478
"dystopia","ROBOTS AND ANDROIDS",8.605349487719792
"dystopia","Kafka-esque",4.6875398545166815
"dystopia","Rated R",4.414246519517
"dracula","boring",5.174834980872478
"dystopia","teeming",4.541585941893602
"Karen Allen","supernatural",4.436225426235776
"dystopia","strong director",14.143608296795989
"dystopia","dystopian",13.445230066818493
"dystopia","unexplained Tom Bombadil monster-characters",4.2446872143368966
"dystopia","julianne moore",4.605301756279709
"dystopia","manga",5.174834980872478
"dystopia","adapted from:author",6.371085739104504
"dystopia","britain",4.6875398545166815
"dystopia","dark hero",4.191102968202791
"dystopia","well-done time travel",4.414246519517
"dracula","Brad Pitt",5.174834980872478
"dracula","Bechdel Test:Fail",5.568739266579566
"dystopia","groundbreaking effects",4.414246519517
"dystopia","television",14.897988853071976
"dystopia","Nudity (Topless - Brief)",19.432981081979985
"dystopia","library on hold",4.6875398545166815
"dracula","Predictable",5.568739266579566
"dystopia","based on a TV show",4.2446872143368966
"dystopia","1980s",5.534837714903885
"dystopia","Takeshi Kitano",6.371085739104504
"dystopia","amazing FX for the time",5.298448936839654
"dystopia","biological warfare",4.566587244099019
"dystopia","remade",7.1442756273379855
"dystopia","Want bad acting",4.2446872143368966
"dystopia","singularity",5.12937260679572
"dystopia","ACTOR'S LIFE",4.592229674712357
"dystopia","paranoia",4.592229674712357
"dystopia","paranoid",14.77972493257824
"dystopia","remake",16.69565424942162
"dystopia","Brilliant",4.084004832646423
"dystopia","sad",5.35251615810993
"Karen Allen","romance",4.436225426235776
"dystopia","Best Movies Ever",4.191102968202791
"Karen Allen","Harrison Ford",4.436225426235776
"dystopia","George Orwell",5.677938558544558
"dystopia","Arnold Schwarzenegger",15.840596893263502
"dystopia","illegal immigration",4.605301756279709
"Karen Allen","egypt",4.436225426235776
"dystopia","Good but a bit too bloody for me",5.677938558544558
"dystopia","police",17.541195566234045
"dystopia","action groovy",6.163446374326259
"dystopia","post apocalyptic",10.380982599597205
"dystopia","Paul Goddard",4.084004832646423
"dystopia","so bad it's good",7.1442756273379855
"dystopia","pelicula anime",5.174834980872478
"dystopia","PKD",4.191102968202791
"dystopia","FORBIDDEN LOVE",4.592229674712357
"Karen Allen","Nazis",4.436225426235776
"dracula","spooky",5.174834980872478
"Karen Allen","Steven Spielberg",4.436225426235776
"Karen Allen","Bechdel Test:Fail",4.436225426235776
"dracula","Want",5.174834980872478
"Karen Allen","epic",4.436225426235776
"dracula","R:sexual content",5.568739266579566
"Karen Allen","HEROIC MISSION",4.436225426235776
"dracula","R:language",5.568739266579566
"Karen Allen","ark of the covenant",4.436225426235776
"Karen Allen","atmospheric",4.436225426235776
"Karen Allen","Want",4.436225426235776
"dystopia","Saturn Award (Best Director)",13.483042730148036
"Karen Allen","comedy",4.436225426235776
"dystopia","totalitarianism",15.894618106850487
"dystopia","Marco Brambilla",6.163446374326259
"Karen Allen","Saturn Award (Best Music)",4.436225426235776
"vertriloquism","Adrien Brody",8.242887916006095
"Karen Allen","AFI 100 (Thrills)",4.436225426235776
"dystopia","based on a comic",4.371686905098204
"dystopia","scifi cult",10.838563708844383
"dystopia","poor sequels",4.084004832646423
"dystopia","eerie",20.024685184466907
"Karen Allen","Biblical fantasy",4.436225426235776
"dystopia","massacred the book",5.534837714903885
"dystopia","free jumping",6.371085739104504
"dystopia","visually stunning",5.272473450436394
"Karen Allen","AFI #60",4.436225426235776
"dystopia","Own",4.084004832646423
"dystopia","need to own",19.812470703684887
"Karen Allen","traps",4.436225426235776
"dystopia","austere",4.605301756279709
"dystopia","infertility",4.605301756279709
"Karen Allen","Ronald Lacey",4.436225426235776
"dystopia","Tumey's DVDs",54.5698931720976
"Karen Allen","lavish",4.436225426235776
"dystopia","murder",39.699919887537206
"dystopia","environment",5.35251615810993
"Karen Allen","action",4.436225426235776
"dracula","Tom Cruise",5.174834980872478
"dracula","obscene",5.568739266579566
"dracula","Nudity (Topless)",5.568739266579566
"Karen Allen","erlend's DVDs",4.436225426235776
"Karen Allen","very good",4.436225426235776
"Karen Allen","humorous",4.436225426235776
"Karen Allen","nazis",4.436225426235776
"Karen Allen","spielberg/lucas",4.436225426235776
"Karen Allen","professor",4.436225426235776
"dystopia","anti-war",5.174834980872478
"dystopia","mechanized",5.534837714903885
"dystopia","rebellion",5.107393700076946
"dystopia","philip k dick",4.191102968202791
"dystopia","computer hacker",4.541585941893602
"dystopia","Legenda PT-BR",5.534837714903885
"dystopia","assassin",8.435790182539687
"dystopia","French",5.272473450436394
"dystopia","unique",8.976988661377913
"dystopia","Robert De Niro",4.6875398545166815
"dystopia","kidnapping",5.534837714903885
"dystopia","apocalypse",9.019548275796708
"dystopia","twins",4.592229674712357
"dystopia","asylum",4.566587244099019
"dystopia","Detroit",5.677938558544558
"dystopia","terrorism",4.371686905098204
"dystopia","back to the home",5.35251615810993
"dystopia","ohsoso",33.553539296701814
"dystopia","preacher",4.2446872143368966
"Karen Allen","DVD Collection",4.436225426235776
"Karen Allen","rousing",4.436225426235776
"dracula","beach",5.568739266579566
"Karen Allen","Saturn Award (Best Actor)",4.436225426235776
"Karen Allen","VHS",4.436225426235776
"Karen Allen","USA",4.436225426235776
"Karen Allen","treasure",4.436225426235776
"dracula","literature",5.174834980872478
"dracula","Nudity (Full Frontal)",10.743574247452045
"dystopia","huge war",4.541585941893602
"dystopia","influential",5.272473450436394
"dystopia","betrayal",4.605301756279709
"dracula","adapted from:book",5.174834980872478
"dystopia","mutants",5.534837714903885
"dracula","USA",5.174834980872478
"dystopia","innovative",5.064834085658149
"dystopia","dystopian future",4.566587244099019
"dracula","Can't remember",5.174834980872478
"dracula","horror",5.174834980872478
"dracula","puppets",5.568739266579566
"dracula","English-language millenial comedies",5.568739266579566
"dystopia","George Lucas",5.534837714903885
"dystopia","smalltown",4.592229674712357
"dystopia","mother-son relationship",4.6875398545166815
"dystopia","Reaganomics",5.9915961173996
"dystopia","Cruise as alpha-male",4.984791377984613
"dystopia","curse",5.174834980872478
"dystopia","speculative fiction",9.309521299995046
"dystopia","cryogenics",6.45112844677804
"dystopia","gunfight",5.844992643207725
"dystopia","incredible",4.414246519517
"dystopia","svart humor",5.272473450436394
"dystopia","sweeping",5.174834980872478
"dystopia","prophetic",11.526433832303486
"dystopia","DVD-Video",32.493691528266325
"dystopia","In Netflix queue",5.064834085658149
"dystopia","Simpson",6.633450003571995
"dystopia","space travel",17.275681418552825
"dystopia","postwar",5.272473450436394
"dystopia","flawless",5.107393700076946
"dystopia","Colin Farrell",4.984791377984613
"dystopia","TECHNOLOGY RUN AMOK",4.191102968202791
"dystopia","drags",5.35251615810993
"dystopia","DVD:director's commentary makes all the difference",4.2446872143368966
"dystopia","pregnancy",4.605301756279709
"dracula","Stephen Rea",5.174834980872478
"dracula","brad pitt and tom cruise",5.174834980872478
"Karen Allen","Saturn Award (Best Fantasy Film)",4.436225426235776
"dracula","comedy romance",5.568739266579566
"Karen Allen","good versus evil",4.436225426235776
"Karen Allen","imdb top 250",4.436225426235776
"Karen Allen","awesome",4.436225426235776
"dracula","Vampires",5.174834980872478
"Karen Allen","Bill Hootkins",4.436225426235776
"Karen Allen","70mm",4.436225426235776
"dracula","fantasy",5.174834980872478
"dracula","mediocre plot",5.174834980872478
"Taye Diggs","Terrence Howard",8.242887916006095
"Karen Allen","racism",4.436225426235776
"Karen Allen","seen more than once",4.436225426235776
"Karen Allen","ark",4.436225426235776
"Karen Allen","Good action",4.436225426235776
"dracula","Nudity (Full Frontal - Notable)",5.568739266579566
"Karen Allen","classic",4.436225426235776
"Karen Allen","movie",4.436225426235776
"Karen Allen","franchise",4.436225426235776
"dystopia","haley joel osment",5.35251615810993
"dystopia","too short",4.2446872143368966
"dystopia","14-10-2007",4.605301756279709
"dystopia","dark fairytale",5.534837714903885
"dystopia","slick",8.785933424615205
"dystopia","conspiracy",12.16828771847588
"dystopia","computer animation",5.298448936839654
"dystopia","not seen",9.631421329757169
"dystopia","Jennifer Connoly:Topless",5.064834085658149
"dystopia","natural vs. artificial enhancement",5.107393700076946
"dystopia","drama",27.37474383850325
"dystopia","bald nemesis",5.534837714903885
"dystopia","hot girls!",4.2446872143368966
"dystopia","product placement",8.67623450735878
"dystopia","dani2007",4.605301756279709
"dystopia","Bruce Campbell",6.990124947510727
"dystopia","after you watch it you spend hours thinkig about it",4.566587244099019
"dystopia","combat",4.084004832646423
"dystopia","sci fi",8.275107800849213
"Karen Allen","Wolf Kahler",4.436225426235776
"Karen Allen","collectible",4.436225426235776
"Karen Allen","Egypt",4.436225426235776
"Karen Allen","history archeology",4.436225426235776
"Karen Allen","Paul Freeman",4.436225426235776
"dracula","To See",5.174834980872478
"dystopia","somber",13.861238810140648
"dystopia","Peter Weir",4.592229674712357
"dystopia","damn dirty apes",12.129067005322598
"dystopia","Keanu Reeves",20.12604912044025
"dracula","lots of blood",5.174834980872478
"dystopia","My Favourite",4.2446872143368966
"dystopia","neo",8.625590774540026
"dystopia","Action",18.717775852601584
"dystopia","AFTER THE APOCALYPSE",5.272473450436394
"dystopia","Jennifer Connelly is a fox",5.064834085658149
"dracula","VACATION ROMANCES",5.568739266579566
"dracula","based on a book",5.174834980872478
"dracula","jealousy",5.568739266579566
"civilians at war","My movies",5.0240120911378945
"Karen Allen","fighting",4.436225426235776
"civilians at war","R",5.0240120911378945
"civilians at war","wartime",5.107393700076946
"civilians at war","great cast excellent",5.0240120911378945
"civilians at war","cycling",5.677938558544558
"dystopia","Stanley Kubrick",9.95781791438964
"Karen Allen","Lucas",4.436225426235776
"Karen Allen","National Film Registry",4.436225426235776
"Karen Allen","Saturn Award (Best Special Effects)",4.436225426235776
"Karen Allen","Getting old but still excellent",4.436225426235776
"Karen Allen","indiana jones",4.436225426235776
"Karen Allen","Saturn Award (Best Actress)",4.436225426235776
"Karen Allen","Favorite",4.436225426235776
"Karen Allen","Oscar (Best Sound)",4.436225426235776
"Karen Allen","kids",4.436225426235776
"alan moore","R",4.371686905098204
"alan moore","thought-provoking",4.371686905098204
"alan moore","lacked substance",4.371686905098204
"alan moore","visually appealing",4.371686905098204
"alan moore","good but not great",4.371686905098204
"alan moore","premise was very comfortable",4.371686905098204
"alan moore","subversive",4.371686905098204
"dystopia","forceful",10.049625463642762
"civilians at war","orphans",5.107393700076946
"alan moore","Wachowski Brothers",4.371686905098204
"dystopia","cinematographer:Jordan Cronenweth",4.191102968202791
"alan moore","disappointing",5.603830586390837
"civilians at war","officers",5.0240120911378945
"alan moore","knives",4.371686905098204
"civilians at war","too nice",5.0240120911378945
"civilians at war","furious",5.844992643207725
"alan moore","dorian grey",5.603830586390837
"dystopia","pollution",7.32659718413194
"alan moore","revolutionary",4.371686905098204
"dystopia","meditative",6.163446374326259
"dystopia","Tragedy",4.592229674712357
"alan moore","Jack the Ripper",5.35251615810993
"dystopia","Must Watch/Own!",4.2446872143368966
"dystopia","homages",5.107393700076946
"dystopia","nyc",5.9915961173996
"dystopia","martial arts",10.455090571750926
"dystopia","Sexualized violence",8.562789873300995
"dystopia","fairy tale",5.35251615810993
"dystopia","mind power",4.084004832646423
"dystopia","political repression",5.677938558544558
"dystopia","Had a hard time following the plot of the movie.",4.191102968202791
"dystopia","Rutger Hauer",4.191102968202791
"dystopia","Time paradox",4.566587244099019
"dystopia","Jeunet",16.485249723884838
"civilians at war","CRIMES AGAINST HUMANITY",5.568739266579566
"dystopia","romance",5.677938558544558
"dystopia","Harrison Ford",4.191102968202791
"dystopia","shocking",4.605301756279709
"dystopia","artificial intelligence",14.421312368740965
"dystopia","David Carradine",6.296977766950782
"dystopia","Disney",11.669534675944158
"dystopia","computers",13.796700289003077
"dystopia","post apocalypse",5.247155642452104
"dystopia","not really interested'",6.53813982376767
"dystopia","slash",5.677938558544558
"dystopia","talking dog",7.32659718413194
"dystopia","Best ever",4.414246519517
"dystopia","mindfuck",18.427826054239667
"dystopia","TOTALITARIAN STATES",10.596897873679309
"alan moore","Interesting",5.35251615810993
"dystopia","Terry Gilliam",9.254127098615701
"alan moore","19th century",5.35251615810993
"alan moore","vampires",5.603830586390837
"alan moore","activism",4.371686905098204
"alan moore","MT",4.371686905098204
"dystopia","made me cry",5.247155642452104
"alan moore","medicine",5.35251615810993
"alan moore","DOCTORS AND PATIENTS",5.35251615810993
"alan moore","My DVDs",5.603830586390837
"dystopia","alternate universe",15.153680262454193
"alan moore","submarine",5.603830586390837
"civilians at war","Underrated",5.568739266579566
"alan moore","idealism",4.371686905098204
"civilians at war","controversial",5.0240120911378945
"civilians at war","Funny as Hell",5.677938558544558
"civilians at war","19th century",5.677938558544558
"alan moore","mina harker",5.603830586390837
"civilians at war","DOCTORS AND PATIENTS",5.0240120911378945
"civilians at war","combat strategy",5.844992643207725
"civilians at war","acrobat",5.677938558544558
"civilians at war","Berlin",5.0240120911378945
"civilians at war","from the view of children",5.107393700076946
"dystopia","Deep",5.064834085658149
"dystopia","xenophobia",4.605301756279709
"dystopia","humanity",4.605301756279709
"dystopia","Gfei own it",37.667167536840324
"dystopia","firefly",4.2446872143368966
"dystopia","torture",4.371686905098204
